title,label,name_sequence,name_switch_ratio
40734_The_Socialist,novel,"['None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'There', 'Lord', 'Lord', 'Mary', 'Mary', 'Mary', 'Now', 'Now', 'Rose', 'Lord', 'Mary', 'Lord', 'Rose', 'Flood', 'Rose', 'Socialism', 'Lady', 'Mary', 'Oxford', 'Rose', 'They', 'Mary', 'Constance', 'Foundation']",0.4166666666666667
7675_Harold___the_Last_of_the_Saxon_Kings___Volume_04,novel,"['Godwin', 'Harold', 'Harold', 'Harold', 'Harold', 'Edith', 'King']",0.5
46675_Oliver_Twist__or__The_Parish_Boy_s_Progress__Illus,novel,"['Oliver', 'Oliver', 'Oliver', 'Bumble', 'Sowerberry', 'Oliver', 'Oliver', 'Oliver', 'Oliver', 'Oliver', 'Fang', 'Oliver', 'Jew', 'Oliver', 'Sikes', 'Sikes', 'Bumble', 'Oliver', 'Jew', 'Oliver', 'Sikes', 'Sikes', 'Bumble', 'Mrs', 'Jew', 'Jew', 'Bumble', 'Giles', 'Giles', 'Giles', 'Blathers', 'Oliver', 'Oliver', 'Oliver', 'Rose', 'Harry', 'Bumble', 'Monks', 'Sikes', 'Rose', 'Rose', 'Noah', 'Fagin', 'Sikes', 'Fagin', 'They', 'Fagin', 'There', 'Brownlow', 'They', 'Brownlow', 'Oliver', 'Foundation']",0.7307692307692307
72561_Sink_or_swim_____b_a_novel__vol__2_3,novel,"['Colonel', 'Colonel', 'Honor', 'John', 'John', 'John', 'Honor', 'John', 'John', 'Honor', 'Honor', 'Honor', 'Kate', 'Honor', 'Colonel', 'John', 'Rhoda', 'Horace', 'John', 'Honor', 'Honor', 'Arthur', 'Rhoda', 'Foundation']",0.6956521739130435
34543_Furze_the_Cruel,novel,"['Peter', 'Brightly', 'Pendoggat', 'Boodles', 'Thomasine', 'Pendoggat', 'Boodles', 'Boodles', 'Pendoggat', 'Mary', 'Mary', 'Peter', 'Pendoggat', 'Weevil', 'Brightly', 'Peter', 'They', 'Boodles', 'Pendoggat', 'Peter', 'Mary', 'Bellamie', 'Thomasine', 'Pendoggat', 'Mary', 'Brightly', 'Boodles']",0.9230769230769231
40882_Felix_Holt__the_Radical,novel,"['Transome', 'Harold', 'Treby', 'Lyon', 'Felix', 'Lyon', 'Sir', 'Harold', 'Jermyn', 'Felix', 'Chubb', 'Christian', 'Felix', 'Christian', 'Lyon', 'Harold', 'Jermyn', 'Esther', 'Harold', 'Wace', 'Jermyn', 'Felix', 'Sherlock', 'Lyon', 'Christian', 'Esther', 'Felix', 'Tommy', 'Johnson', 'Johnson', 'Debarry', 'Felix', 'Felix', 'Harold', 'Harold', 'Harold', 'Felix', 'Esther', 'Denner', 'Esther', 'Esther', 'Jermyn', 'Harold', 'Esther', 'Esther', 'Felix', 'Harold', 'Harold', 'Esther', 'Esther', 'Foundation']",0.84
58355_The_Three_Brothers,novel,"['Baskerville', 'Baskerville', 'Ned', 'Miss', 'Humphrey', 'Cora', 'Rupert', 'Baskerville', 'Cora', 'Mark', 'Baskerville', 'Mark', 'Mark', 'Ned', 'Mark', 'Humphrey', 'Humphrey', 'Ned', 'Rupert', 'Baskerville', 'Ned', 'Jack', 'Rupert', 'They', 'Humphrey', 'Baskerville', 'God', 'Cora', 'Baskerville', 'Nathan', 'Baskerville', 'They', 'Cora', 'Cora', 'Head', 'Rupert', 'Head', 'Gollop', 'Jack', 'Susan', 'Cora', 'Rupert', 'Thomas', 'Baskerville', 'Head', 'Foundation']",0.9111111111111111
58442_Grania__The_Story_of_an_Island__vol__2_2,novel,"['Grania', 'Honor', 'Pete', 'Grania', 'Durane', 'Grania', 'Grania', 'Honor', 'Murdough', 'Grania', 'Grania', 'Grania', 'Honor', 'Murdough', 'Honor', 'Grania', 'Grania', 'Foundation']",0.7647058823529411
18356_Orange_and_Green__A_Tale_of_the_Boyne_and_Limerick,novel,"['Walter', 'Walter', 'Walter', 'John', 'John', 'John', 'Walter', 'Walter', 'Irish', 'Walter', 'Walter', 'Walter', 'Marlborough', 'Walter', 'Irish', 'Walter', 'Davenant']",0.5625
1264_The_Wheels_of_Chance__A_Bicycling_Idyll,novel,"['None', 'Hoopdriver', 'Hoopdriver', 'Hoopdriver', 'Hoopdriver', 'Hoopdriver', 'That', 'Hoopdriver', 'Hoopdriver', 'Bechamel', 'Hoopdriver', 'Hoopdriver', 'Hoopdriver', 'Hoopdriver', 'Hoopdriver', 'Hoopdriver', 'Hoopdriver', 'United', 'License', 'Foundation']",0.42105263157894735
5218_The_Satyricon___Volume_01__Introduction,novel,"['Fabricius', 'With', 'Your', 'What', 'Nor', 'Ascyltos', 'Please', 'Ascyltos', 'When', 'Ascyltos', 'Lycas', 'Nor', 'Fortune', 'Who', 'Ascyltos', 'Quartilla', 'Seating', 'Pleased', 'Quartilla', 'Ascyltos', 'Quartilla', 'Syrians', 'Quartilla', 'Madame', 'Quartilla', 'Foundation']",1.0
39453_Kit_Musgrave_s_Luck,novel,"['Kit', 'Kit', 'Kit', 'Kit', 'Kit', 'Kit', 'Kit', 'Kit', 'Mrs', 'Austin', 'Wolf', 'Kit', 'Kit', 'Kit', 'Kit', 'Jefferson', 'Betty', 'Kit', 'Kit', 'Kit', 'Kit', 'Kit', 'Kit', 'Kit', 'Kit', 'Kit', 'Kit', 'Kit', 'Austin', 'Kit', 'Don', 'Don', 'Kit', 'Kit']",0.3333333333333333
19412_Set_in_Silver,novel,"['Doubleday', 'Ellaline', 'Ellaline', 'Ellaline', 'Lionel', 'Ellaline', 'Sir', 'Lionel', 'Dick', 'Sir', 'Sir', 'Sir', 'Sir', 'Lionel', 'Sir', 'Dick', 'Sir', 'Tintagel', 'Sir', 'Sir', 'Sir', 'Sir', 'Lionel', 'Abbey', 'Dick', 'Dick', 'Sir', 'Sir', 'Ellaline', 'Burden', 'Dick', 'Sir', 'Don', 'Mother', 'Haworth', 'Ellaline', 'License', 'Foundation']",0.7297297297297297
1810_A_Second_Home,novel,"['Honore', 'Caroline', 'Daughter', 'License', 'Foundation']",1.0
20541_The_rocky_island__and_other_similitudes,novel,"['Then', 'License', 'Foundation']",1.0
7208_Kathleen,novel,['Kathleen'],0.0
7603_The_Caxtons__A_Family_Picture___Volume_17,novel,"['Jack', 'Vivian', 'Roland', 'Trevanion', 'Guy', 'Foundation']",1.0
12256_Mistress_Penwick,novel,"['None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'Janet', 'Janet', 'Janet', 'Janet', 'Cedric', 'Cedric', 'Cedric', 'Cedric', 'Janet', 'Janet', 'Cantemir', 'Julian', 'Constance', 'King', 'Constance', 'Buckingham', 'Cedric', 'Cedric', 'King', 'Sir', 'Janet', 'Duke', 'King', 'King', 'Pomphrey']",0.32653061224489793
32224_Tom_Brown_s_School_Days,novel,"['Browns', 'Tom', 'Tom', 'Tom', 'School', 'East', 'Tom', 'Tom', 'Tom', 'Tom', 'Tom', 'Martin', 'Tom', 'Tom', 'Tom', 'Tom', 'Tom', 'Foundation']",0.4117647058823529
3085_Original_Short_Stories___Volume_09,novel,"['Guy', 'Toine', 'They', 'Then', 'Boivin', 'Madame', 'Then', 'Patissot', 'How', 'Aunt', 'Berthe', 'Meroul', 'They', 'Cesaire', 'License', 'Foundation']",1.0
49468_Arabella_Stuart__A_Romance_from_English_History,novel,"['License', 'Foundation']",1.0
50186_Brigadier_Frederick__and__The_Dean_s_Watch,novel,"['License', 'Foundation']",1.0
23121_Our_Little_Lady__Six_Hundred_Years_Ago,novel,"['Bishop', 'Bishop', 'Avice', 'Bertha', 'Lady', 'Avice', 'Avice', 'Father']",0.7142857142857143
59549_Signs___Wonders,novel,"['Thick', 'None', 'Johnnie', 'Nor', 'Mrs', 'Douglas', 'Some', 'They', 'Wince', 'Sturton', 'Wolverton', 'Earth', 'Strickland', 'Royce', 'Wallace', 'Harrison', 'License', 'Foundation']",1.0
1428_La_Grenadiere,novel,"['Honore', 'Louis', 'Grenadiere']",1.0
7631_The_Disowned___Volume_01,novel,"['Why', 'Mim', 'Cole', 'Bossolton', 'Bossolton', 'Mordaunt', 'Brown', 'Brown', 'Brown', 'Foundation']",0.6666666666666666
75691_The_beating_heart,novel,"['Jenkins', 'License', 'Foundation']",1.0
47618_At_His_Gates__A_Novel__Vol__1__of_3_,novel,"['Helen', 'Helen', 'Helen', 'Haldane', 'Robert', 'Haldane', 'Norah', 'Robert', 'Helen', 'Drummond', 'Helen', 'Maurice', 'Burton', 'Burton', 'Helen', 'Helen', 'Foundation']",0.75
43811_Merkland__or__Self_Sacrifice,novel,"['Anne', 'Mrs', 'Mrs', 'Mrs', 'Mrs', 'Anne', 'Mrs', 'Lilie', 'Mrs', 'Mrs', 'Norman', 'Alice', 'Anne', 'Alice', 'Anne', 'Mrs', 'Mrs', 'Lewis', 'Lumsden', 'Mrs', 'Anne', 'Miss', 'Anne', 'Anne', 'Mrs', 'Anne', 'Anne', 'Anne', 'Anne', 'Anne', 'Anne']",0.6333333333333333
57946_In_the_Dead_of_Night__A_Novel__Volume_2__of_3_,novel,"['Tom', 'Osmond', 'Lionel', 'Drayton', 'Edith', 'Tom', 'Lionel', 'Tom', 'Kester', 'General', 'Squire', 'Kester', 'Jane']",1.0
10337_Lady_into_Fox,novel,"['Tebrick', 'License', 'Foundation']",1.0
10330_Fruitfulness,novel,"['Mathieu', 'Mathieu', 'Blaise', 'Mathieu', 'Mathieu', 'Mathieu', 'License', 'Foundation']",0.5714285714285714
30729_The_Works_of_Robert_Louis_Stevenson___Swanston_Edi,novel,"['None', 'Burns', 'Hugo', 'Burns', 'Thoreau', 'Villon', 'Charles', 'Pepys', 'Knox', 'Fettes', 'License', 'Foundation']",1.0
75669_The_Templeton_case,novel,"['Tom', 'Tom', 'Webb', 'Canon', 'Colson', 'Colson', 'Canon', 'Canon', 'Colson', 'Grayson', 'Canon', 'Major', 'Moss', 'Cotterill', 'Proctor', 'Major', 'Colson', 'Grice', 'Colson', 'Canon', 'Foundation']",0.85
74101_The_Street_of_the_Eye____b_and_nine_other_tales,novel,"['Part', 'Bellingham', 'Harriet', 'Pardoe', 'Gubbins', 'Elsie', 'Miss', 'Dearth', 'Betty', 'Redshawe', 'Sheila', 'Sheila', 'Redshawe', 'License', 'Foundation']",0.9285714285714286
18750_Wandering_Heath,novel,"['License', 'Foundation']",1.0
42022_Jeppe_on_the_Hill__Or__The_Transformed_Peasant__A_,novel,"['Jeppe', 'Ruud', 'Jeppe', 'License', 'Foundation']",1.0
460_The_Dawn_of_a_To_morrow,novel,"['Dart', 'License', 'Foundation']",1.0
7688_Lucretia___Volume_04,novel,"['Varney', 'Percival', 'Percival', 'Ardworth', 'Varney', 'Foundation']",0.8
36106_Trevlyn_Hold__A_Novel,novel,"['George', 'George', 'George', 'George', 'George', 'Squire', 'George', 'George', 'George', 'Chattaway', 'Chattaway', 'Rupert', 'Rupert', 'Chattaway', 'Rupert', 'George', 'Rupert', 'Chattaway', 'Cris', 'Molly', 'Chattaway', 'Nora', 'Chattaway', 'Rupert', 'Trevlyn', 'Chattaway', 'George', 'Chattaway', 'Chattaway', 'Chattaway', 'Chattaway', 'Chattaway', 'Rupert', 'Chattaway', 'Chattaway', 'Diana', 'Rupert', 'Jim', 'Jim', 'Jim', 'Rupert', 'Chattaway', 'Jim', 'Chattaway', 'Chattaway', 'Ann', 'George', 'Chattaway', 'Chattaway', 'Rupert', 'Chattaway', 'Chattaway', 'Chattaway', 'Chattaway', 'Chattaway', 'Trevlyn', 'Squire', 'Trevlyn', 'Rupert', 'Trevlyn', 'Rupert']",0.65
6043_The_Spanish_Tragedie,novel,"['That', 'License', 'Foundation']",1.0
1103_King_Richard_III,novel,"['License', 'Foundation']",1.0
16414_Quincy_Adams_Sawyer_and_Mason_s_Corner_Folks__A_Pi,novel,"['Zekiel', 'Mason', 'Professor', 'Quincy', 'Quincy', 'Uncle', 'Mandy', 'Hiram', 'Putnam', 'Quincy', 'Uncle', 'Ike', 'Mason', 'Mandy', 'Quincy', 'Quincy', 'Quincy', 'Zekiel', 'Quincy', 'Quincy', 'Quincy', 'Quincy', 'Quincy', 'Quincy', 'Quincy', 'Strout', 'Quincy', 'Quincy', 'Hawkins', 'Quincy', 'Putnam', 'Quincy', 'Quincy', 'Quincy', 'Quincy', 'Quincy', 'Quincy', 'Foundation']",0.5945945945945946
27_Far_from_the_Madding_Crowd,novel,"['Oak', 'Oak', 'Oak', 'Oak', 'Oak', 'Gabriel', 'Gabriel', 'Joseph', 'Bathsheba', 'Bathsheba', 'Yes', 'Bathsheba', 'Bathsheba', 'Boldwood', 'Oak', 'All', 'Boldwood', 'Boldwood', 'Boldwood', 'Gabriel', 'Bathsheba', 'Gabriel', 'Boldwood', 'Bathsheba', 'Troy', 'Miss', 'Troy', 'Troy', 'Bathsheba', 'Liddy', 'Boldwood', 'Coggan', 'Cain', 'Boldwood', 'Gabriel', 'Oak', 'Gabriel', 'Oak', 'Bathsheba', 'Casterbridge', 'Bathsheba', 'Joseph', 'Bathsheba', 'Bathsheba', 'Troy', 'Troy', 'Troy', 'Bathsheba', 'Boldwood', 'Troy', 'Boldwood', 'Boldwood', 'Boldwood', 'Boldwood', 'Boldwood', 'Oak', 'Foundation']",0.6964285714285714
34151_Wilson_s_Tales_of_the_Borders_and_of_Scotland__Vol,novel,"['License', 'Foundation']",1.0
69675_Allworth_Abbey,novel,"['License', 'Foundation']",1.0
28326_Aladdin_of_London__Or__Lodestar,novel,"['Alban', 'Boriskoff', 'Alb', 'Alban', 'Alban', 'Alban', 'Alban', 'Alban', 'Alban', 'Alban', 'Gessner', 'Anna', 'Alban', 'Alban', 'Alban', 'Alban', 'Anna', 'Anna', 'Alban', 'Count', 'Alban', 'Alban', 'Lois', 'Count', 'Sergius', 'Alban', 'Anna', 'Alban', 'Lois', 'Alban', 'Sarah', 'Alban', 'Foundation']",0.65625
1641_The_Lesser_Bourgeoisie,novel,"['Thuillier', 'Thuillier', 'Colleville', 'Thuillier', 'Theodose', 'Thuillier', 'Phellion', 'Thuillier', 'Cerizet', 'Brigitte', 'Thuillier', 'Cerizet', 'Celeste', 'Cerizet', 'Cardinal', 'Cerizet', 'Cerizet', 'Peyrade', 'Phellion', 'Thuillier', 'Phellion', 'Peyrade', 'Thuillier', 'Peyrade', 'Thuillier', 'Peyrade', 'Thuillier', 'Cerizet', 'Peyrade', 'Brigitte', 'Phellion', 'Thuillier', 'Peyrade', 'Thuillier', 'Middle']",0.9411764705882353
54186_Squire_Arden__volume_3_of_3,novel,"['Pimpernel', 'Edgar', 'Clare', 'Clare', 'Edgar', 'Clare', 'Fielding', 'Edgar', 'Arthur', 'Edgar', 'Arden', 'Edgar', 'Clare', 'Lady', 'Edgar', 'Edgar', 'Arden', 'Clare', 'Edgar', 'Jeanie', 'Edgar', 'Edgar', 'Gussy', 'Clare', 'Clare', 'Clare', 'Edgar', 'Arden', 'Edgar']",0.8214285714285714
72236_An_open_verdict____b_a_novel__volume_2__of_3_,novel,"['Bella', 'Mrs', 'Coroner', 'Beatrix', 'Beatrix', 'Bella', 'Bella', 'Cyril', 'Beatrix', 'Bella', 'Dulcimer', 'Piper', 'Beatrix', 'Cyril', 'Miss', 'Cyril', 'Cyril', 'Cyril', 'Piper', 'Piper', 'Foundation']",0.75
61829_Peggy_from_Kerry,novel,['Peggy'],0.0
5470_Joshua___Volume_4,novel,"['Ephraim', 'Ephraim', 'Ephraim', 'Foundation']",0.3333333333333333
51771_The_Trail_of_the_Elk,novel,['Gaupa'],0.0
2252_Much_Ado_About_Nothing,novel,"['License', 'Foundation']",1.0
52555_Arminell__A_Social_Romance__Vol__1,novel,['Saltren'],0.0
33879_The_Romance_of_the_Canoness__A_Life_History,novel,"['License', 'Foundation']",1.0
32981_Trevethlan__A_Cornish_Story__Volume_1__of_3_,novel,"['Trevethlan', 'Randolph', 'Trevethlan', 'Griffith', 'Winter', 'Michael', 'Mrs', 'Randolph', 'Helen', 'Everope', 'Randolph', 'Randolph', 'Trevethlan', 'Mildred', 'Mildred', 'Foundation']",0.8666666666666667
40141_Red_Rowans,novel,"['License', 'Foundation']",1.0
66409_Tales_of_the_Unexpected,novel,"['New', 'Illustration', 'Davidson', 'Hapley', 'Elvesham', 'Haddon', 'Plattner', 'Cave', 'Fotheringay', 'They', 'Gibberne', 'Then', 'Hinchcliff', 'Harringay', 'Skelmersdale', 'Clayton', 'Bessel', 'License', 'Foundation']",1.0
9050_A_Select_Collection_of_Old_English_Plays__Volume_0,novel,"['None', 'For', 'For', 'Pope', 'Lazarus', 'For', 'For', 'That', 'That', 'See', 'License', 'Foundation']",0.7272727272727273
17113_Indian_Ghost_Stories__Second_Edition,novel,"['This', 'Jogesh', 'United', 'License', 'Foundation']",1.0
60185_Bedouin_Love,novel,"['Jim', 'Jim', 'Jim', 'Jim', 'Jim', 'Dolly', 'Jim', 'Jim', 'Jim', 'Jim', 'Jim', 'Jim', 'Jim', 'There', 'Jim', 'Jim', 'Jim', 'Jim', 'Jim', 'Jim', 'Jim', 'Jim']",0.19047619047619047
49728_How_to_Settle_Accounts_with_your_Laundress__An_Ori,novel,"['License', 'Foundation']",1.0
43140_The_Little_School_Mothers,novel,"['License', 'Foundation']",1.0
73734_The_gray_wolf_s_daughter,novel,"['License', 'Foundation']",1.0
27198_The_Explorer,novel,"['None', 'Lucy', 'Lucy', 'Lucy', 'Alec', 'Alec', 'Alec', 'Lady', 'Alec', 'Alec', 'Lucy', 'Julia', 'Alec', 'United', 'License', 'Foundation']",0.6666666666666666
24593_The_oriental_story_book____b_a_collection_of_tales,novel,"['Caliph', 'Caliph', 'Caliph', 'Caliph', 'Muck']",0.25
1427_A_Drama_on_the_Seashore,novel,"['Honore', 'Cambremer', 'Lambert', 'License', 'Foundation']",1.0
20241_The_Palace_of_Pleasure__Volume_1,novel,"['Jacobs', 'License', 'Foundation']",1.0
6482_The_Coverley_Papers__From__The_Spectator_,novel,"['Sir', 'Addison', 'Spectator', 'Sir', 'Page', 'Street', 'Addison', 'Addison', 'United', 'License', 'Foundation']",0.9
45685_Mr__Poskitt_s_Nightcaps__Stories_of_a_Yorkshire_Fa,novel,"['None', 'Miss', 'License', 'Foundation']",1.0
20049_Great_Big_Treasury_of_Beatrix_Potter,novel,"['Bush', 'This', 'License', 'Foundation']",1.0
65039_Sir_Isumbras_at_the_Ford,novel,['Vireville'],0.0
1050_The_Dark_Lady_of_the_Sonnets,novel,"['Shakespear', 'Shakespear', 'God', 'License', 'Foundation']",0.75
3030_The_tavern_knight,novel,"['Crispin', 'Hogan', 'Kenneth', 'Kenneth', 'Crispin', 'Crispin', 'Kenneth', 'Crispin', 'Kenneth', 'Crispin', 'Joseph', 'Gregory', 'Cynthia', 'Kenneth', 'Gregory', 'Crispin', 'Joseph', 'Joseph', 'Kenneth', 'Hogan', 'Crispin', 'Crispin', 'Joseph', 'Cynthia', 'Crispin', 'Foster', 'Foundation']",0.8461538461538461
48938_Ada__the_Betrayed__Or__The_Murder_at_the_Old_Smith,novel,"['Storm', 'Lull', 'Old', 'Old', 'Morning', 'Night', 'Conference', 'Mansion', 'London', 'Disappearance', 'Learmont', 'Consequences', 'Walk', 'Dark', 'Chase', 'Lone', 'Chequers', 'Lone', 'Learmont', 'Guide', 'Sunny', 'Learmont', 'Projected', 'Attempted', 'Escape', 'Morning', 'Ada', 'Ada', 'Young', 'Jacob', 'Ada', 'Albert', 'Learmont', 'Girl', 'Ada', 'Squire', 'Learmont', 'Ada', 'Alarm', 'Tale', 'Interview', 'Jacob', 'Britton', 'Villany', 'Ball', 'Albert', 'Pursuit', 'Meeting', 'Smith', 'Old', 'Human', 'Gray', 'Proposal', 'Search', 'Lonely', 'Death', 'Smith', 'Escape', 'Projected', 'Ruin', 'Alcove', 'Dark', 'Mother', 'Staircase', 'Escape', 'Robbers', 'Ada', 'Anecdote', 'Jacob', 'Ada', 'Albert', 'Jacob', 'Gray', 'Chequers', 'Interview', 'Gray', 'Disappointment', 'Learmont', 'Walk', 'Jew', 'Pursuit', 'Return', 'Troublesome', 'Ada', 'Britton', 'Old', 'Smith', 'Gray', 'Albert', 'Unfortunate', 'Learmont', 'Learmont', 'Gray', 'Mystery', 'Learmont', 'Gray', 'Jacob', 'Mad', 'Revelation', 'Last', 'Pursuit', 'Chase', 'Gray', 'Strong', 'Walk', 'Sir', 'Visit', 'Albert', 'Ada', 'Learmont', 'Search', 'Hour', 'From', 'Murder', 'After', 'Arrest', 'Interview', 'Albert', 'Meeting', 'Lovers', 'Confession', 'Consultation', 'Learmont', 'Albert', 'Masked', 'Death', 'Pursuit', 'Miscellany', 'Smithy', 'Learmont', 'Tom', 'Britton', 'Learmont', 'Learmont', 'Gray', 'Learmont', 'Harry', 'Albert', 'Learmont', 'Learmont', 'Learmont', 'Gray', 'Gray', 'Gray', 'Britton', 'Learmont', 'Learmont', 'Learmont', 'Gray', 'Learmont', 'Gray', 'Ada', 'Gray', 'Gray', 'Ada', 'Ada', 'Ada', 'Gray', 'Ada', 'Albert', 'Gray', 'Ada', 'Gray', 'Gray', 'Gray', 'Ada', 'Ada', 'Maud', 'Ada', 'Ada', 'Britton', 'Learmont', 'Learmont', 'Albert', 'Britton', 'Britton', 'Britton', 'Gray', 'Gray', 'Gray', 'Gray', 'Ada', 'Gray', 'Albert', 'Learmont', 'Gray', 'Ada', 'Gray', 'Gray', 'Gray', 'Gray', 'Gray', 'Gray', 'Gray', 'Ada', 'Ada', 'Bill', 'Ada', 'Learmont', 'Gray', 'Gray', 'Britton', 'Learmont', 'Gray', 'Gray', 'Britton', 'Learmont', 'Gray', 'Gray', 'Gray', 'Gray', 'Ada', 'Britton', 'Britton', 'Britton', 'Gray', 'Learmont', 'Learmont', 'Ada', 'Sir', 'Gray', 'Gray', 'Albert', 'Gray', 'Gray', 'Maud', 'Albert', 'Gray', 'Albert', 'Albert', 'Albert', 'Britton', 'Ada', 'Sir', 'Learmont', 'Learmont', 'Ada', 'Learmont', 'Britton', 'Gray', 'Learmont', 'Gray', 'Albert', 'Albert', 'Sir', 'Sir', 'Ada', 'Sir', 'Learmont', 'Ada', 'Britton', 'Learmont', 'Learmont', 'Learmont', 'Britton', 'Ada', 'Maud']",0.81640625
34361_The_Song_of_Songs,novel,"['License', 'Foundation']",1.0
24096_En_Route,novel,"['Durtal', 'Durtal', 'Durtal', 'Durtal', 'Durtal', 'Saint', 'Saint', 'Durtal', 'Durtal', 'Saint', 'Durtal', 'Durtal', 'Durtal', 'Saint', 'God', 'Durtal', 'Saint', 'Saint', 'Foundation']",0.5
38664_The_Four_Corners_of_the_World,novel,"['License', 'Foundation']",1.0
7604_The_Caxtons__A_Family_Picture___Volume_18,novel,"['Australia', 'Castleton', 'Blanche', 'Roland', 'Blanche', 'Castleton', 'Lord', 'Foundation']",1.0
42125_Armorel_of_Lyonesse__A_Romance_of_To_day,novel,"['Armorel', 'Peter', 'Armorel', 'Dick', 'Armorel', 'Armorel', 'Armorel', 'Armorel', 'Armorel', 'Armorel', 'Roland', 'Armorel', 'Armorel', 'Philippa', 'Armorel', 'Roland', 'Effie', 'Zoe', 'Roland', 'Effie', 'Roland', 'Armorel', 'Philippa', 'Armorel', 'Roland', 'Effie', 'Alec', 'Armorel', 'Armorel', 'Armorel', 'Armorel', 'Roland', 'Armorel', 'Armorel', 'Alec', 'Feilding', 'Alec', 'Armorel', 'Alec', 'Armorel', 'Alec', 'Armorel']",0.7560975609756098
7987_The_Fair_Maid_of_Perth__Or__St__Valentine_s_Day,novel,"['Perth', 'Catharine', 'Catharine', 'Henry', 'Henry', 'Henry', 'Henry', 'Henry', 'Earl', 'King', 'Douglas', 'Louise', 'Douglas', 'Catharine', 'Ramorny', 'Oliver', 'Ramorny', 'Perth', 'Henry', 'Sir', 'King', 'Dwining', 'Prince', 'Bonthron', 'Catharine', 'Catharine', 'Simon', 'Simon', 'Simon', 'Ramorny', 'Catharine', 'Catharine', 'Henry', 'Clan', 'Albany', 'Foundation']",0.7428571428571429
65272_The_Hunt_Pack,novel,"['Blera', 'License', 'None', 'Foundation']",1.0
58755_A_Lost_Leader__A_Tale_of_Restoration_Days,novel,"['Harrison', 'Harrison', 'Richard', 'Harrison', 'Dick', 'Harrison', 'Harrison', 'Harrison', 'Audrey', 'Harrison', 'Harrison', 'Marshman', 'Rogers', 'Audrey', 'Audrey', 'Harrison', 'Rogers', 'Inglethorpe', 'Foundation']",0.7222222222222222
53085_The_Nine_of_Hearts__A_Novel,novel,"['Novel', 'Witness', 'License', 'Foundation']",1.0
74368_The_story_of_Wandering_Willie,novel,"['Cuthbert', 'With', 'Globe', 'Uniformly', 'Selected', 'License', 'Foundation']",1.0
2251_Henry_IV__Part_1,novel,"['License', 'Foundation']",1.0
37503_Gammer_Gurton_s_Needle,novel,"['Hodge', 'None', 'Gog', 'John', 'License', 'Foundation']",1.0
57196_A_Son_of_Mars__volume_2,novel,"['Herbert', 'Herbert', 'Farrington', 'Herbert', 'Herbert', 'Herbert', 'Edith', 'Edith', 'Herbert', 'Farrington', 'Herbert', 'Foundation']",0.6363636363636364
32939_The_Sacred_Fount,novel,"['None', 'Long', 'Mrs', 'Mrs', 'Mrs', 'Mrs', 'Mrs', 'Briss', 'United', 'License', 'Foundation']",0.6
75899_Tarka_the_otter____b_his_joyful_water_life_and_dea,novel,"['Tarka', 'Tarka', 'Tarka', 'Tarka', 'Tarka', 'Tarka', 'Tarka', 'Tarka', 'Tarka', 'Greymuzzle', 'Tarka', 'Tarka', 'Tarka', 'Tarka', 'Tarka', 'Tarka', 'Tarka', 'Tarka', 'Tarka']",0.1111111111111111
38616_Where_Love_is_There_God_is_Also,novel,"['Avdyeitch', 'License', 'Foundation']",1.0
7114_Une_Vie__a_Piece_of_String_and_Other_Stories,novel,"['Jeanne', 'Jeanne', 'Jeanne', 'Jeanne', 'Jeanne', 'Jeanne', 'Jeanne', 'Julien', 'Jeanne', 'Jeanne', 'Jeanne', 'Jeanne', 'Jeanne', 'Then']",0.23076923076923078
9633_Sir_George_Tressady___Volume_I,novel,"['George', 'Watton', 'George', 'George', 'Letty', 'Lady', 'Maxwell', 'George', 'George', 'Letty', 'Lady', 'Ancoats']",0.8181818181818182
20047_Four_Max_Carrados_Detective_Stories,novel,"['October', 'This', 'License', 'Foundation']",1.0
7693_A_Strange_Story___Volume_02,novel,"['Lilian', 'Mrs', 'Lilian', 'Mrs', 'Lilian', 'Mrs', 'Lilian', 'Muller', 'Sir', 'Grayle', 'There', 'Foundation']",1.0
